playerID,yearID,nameFirst,nameLast,G,AB,R,H,HR,RBI,BB,SO,SB,AVG,HR_rate,BB_rate
carraca01,2021,Carlos,Carrasco,12,15,0,0,0,0.0,0,10.0,0.0,0.0,0.0,0.0
carroco02,2022,Corbin,Carroll,32,104,13,27,4,14.0,8,31.0,2.0,0.25961538461538464,0.038461538461538464,0.07142857142857142
carroco02,2023,Corbin,Carroll,155,565,116,161,25,76.0,57,125.0,54.0,0.2849557522123894,0.04424778761061947,0.09163987138263666
carroco02,2024,Corbin,Carroll,158,589,121,136,22,74.0,73,130.0,35.0,0.23089983022071306,0.03735144312393888,0.11027190332326284
carteev01,2023,Evan,Carter,23,62,15,19,5,12.0,12,24.0,3.0,0.3064516129032258,0.08064516129032258,0.16216216216216217
carteev01,2024,Evan,Carter,45,144,23,27,5,15.0,15,43.0,2.0,0.1875,0.034722222222222224,0.09433962264150944
casalcu01,2020,Curt,Casali,31,76,10,17,6,8.0,14,29.0,2.0,0.2236842105263158,0.07894736842105263,0.15555555555555556
casalcu01,2021,Curt,Casali,77,200,20,42,5,26.0,26,66.0,0.0,0.21,0.025,0.11504424778761062
casalcu01,2022,Curt,Casali,57,148,20,30,5,17.0,24,50.0,0.0,0.20270270270270271,0.033783783783783786,0.13953488372093023
casalcu01,2023,Curt,Casali,40,80,8,14,0,6.0,11,23.0,0.0,0.175,0.0,0.12087912087912088
casalcu01,2024,Curt,Casali,41,108,12,21,1,8.0,13,22.0,0.0,0.19444444444444445,0.009259259259259259,0.10743801652892562
casastr01,2022,Triston,Casas,27,76,11,15,5,12.0,19,23.0,1.0,0.19736842105263158,0.06578947368421052,0.2
casastr01,2023,Triston,Casas,132,429,66,113,24,65.0,70,126.0,0.0,0.2634032634032634,0.055944055944055944,0.1402805611222445
casastr01,2024,Triston,Casas,63,212,28,51,13,32.0,30,77.0,0.0,0.24056603773584906,0.06132075471698113,0.12396694214876033
castada01,2021,Daniel,Castano,5,4,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0
castehu01,2021,Humberto,Castellanos,14,6,1,3,1,5.0,0,1.0,0.0,0.5,0.16666666666666666,0.0
casteni01,2020,Nick,Castellanos,60,218,37,49,14,34.0,19,69.0,0.0,0.22477064220183487,0.06422018348623854,0.08016877637130802
casteni01,2021,Nick,Castellanos,138,531,95,164,34,100.0,41,121.0,3.0,0.3088512241054614,0.064030131826742,0.07167832167832168
casteni01,2022,Nick,Castellanos,136,524,56,138,13,62.0,29,130.0,7.0,0.2633587786259542,0.02480916030534351,0.05244122965641953
casteni01,2023,Nick,Castellanos,157,626,79,170,29,106.0,36,185.0,11.0,0.2715654952076677,0.0463258785942492,0.054380664652567974
casteni01,2024,Nick,Castellanos,162,606,80,154,23,86.0,41,139.0,6.0,0.25412541254125415,0.037953795379537955,0.0633693972179289
castery01,2021,Ryan,Castellani,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
castidi02,2022,Diego,Castillo,96,262,28,54,11,29.0,14,75.0,1.0,0.20610687022900764,0.04198473282442748,0.050724637681159424
castidi02,2023,Diego,Castillo,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
castidi02,2024,Diego,Castillo,4,6,3,2,0,2.0,2,1.0,0.0,0.3333333333333333,0.0,0.25
castier01,2021,Erick,Castillo,4,8,0,2,0,0.0,1,1.0,0.0,0.25,0.0,0.1111111111111111
castiiv01,2021,Ivan,Castillo,3,3,0,1,0,1.0,1,0.0,0.0,0.3333333333333333,0.0,0.25
castilu02,2021,Luis,Castillo,33,49,1,8,0,2.0,1,23.0,0.0,0.16326530612244897,0.0,0.02
castilu02,2024,Luis,Castillo,30,1,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
castrha01,2020,Harold,Castro,22,49,6,17,0,3.0,5,11.0,0.0,0.3469387755102041,0.0,0.09259259259259259
castrha01,2021,Harold,Castro,106,315,35,89,3,37.0,14,72.0,1.0,0.28253968253968254,0.009523809523809525,0.0425531914893617
castrha01,2022,Harold,Castro,120,420,37,114,7,47.0,17,79.0,0.0,0.2714285714285714,0.016666666666666666,0.038901601830663615
castrha01,2023,Harold,Castro,99,258,24,65,1,31.0,9,66.0,1.0,0.25193798449612403,0.003875968992248062,0.033707865168539325
castrja01,2020,Jason,Castro,27,80,8,15,2,9.0,12,33.0,0.0,0.1875,0.025,0.13043478260869565
castrja01,2021,Jason,Castro,66,149,22,35,8,21.0,25,54.0,0.0,0.2348993288590604,0.053691275167785234,0.14367816091954022
castrja01,2022,Jason,Castro,34,78,6,9,1,3.0,8,40.0,1.0,0.11538461538461539,0.01282051282051282,0.09302325581395349
castrro01,2021,Rodolfo,Castro,31,86,9,17,5,8.0,6,27.0,0.0,0.19767441860465115,0.05813953488372093,0.06521739130434782
castrro01,2022,Rodolfo,Castro,71,253,25,59,11,27.0,22,74.0,5.0,0.233201581027668,0.043478260869565216,0.08
castrro01,2023,Rodolfo,Castro,92,227,21,48,6,24.0,23,74.0,1.0,0.21145374449339208,0.02643171806167401,0.092
castrst01,2020,Starlin,Castro,16,60,9,16,2,4.0,3,13.0,0.0,0.26666666666666666,0.03333333333333333,0.047619047619047616
castrst01,2021,Starlin,Castro,87,315,25,89,3,38.0,26,62.0,0.0,0.28253968253968254,0.009523809523809525,0.07624633431085044
castrwi01,2020,Willi,Castro,36,129,21,45,6,24.0,7,38.0,0.0,0.3488372093023256,0.046511627906976744,0.051470588235294115
castrwi01,2021,Willi,Castro,125,413,56,91,9,38.0,23,109.0,9.0,0.22033898305084745,0.021791767554479417,0.052752293577981654
castrwi01,2022,Willi,Castro,112,365,47,88,8,31.0,15,82.0,9.0,0.2410958904109589,0.021917808219178082,0.039473684210526314
castrwi01,2023,Willi,Castro,124,358,60,92,9,34.0,34,99.0,33.0,0.2569832402234637,0.025139664804469275,0.08673469387755102
castrwi01,2024,Willi,Castro,158,558,89,138,12,60.0,51,150.0,14.0,0.24731182795698925,0.021505376344086023,0.08374384236453201
caveja01,2020,Jake,Cave,42,113,17,25,4,15.0,5,44.0,0.0,0.22123893805309736,0.035398230088495575,0.0423728813559322
caveja01,2021,Jake,Cave,76,164,14,31,3,13.0,10,62.0,1.0,0.18902439024390244,0.018292682926829267,0.05747126436781609
caveja01,2022,Jake,Cave,54,164,17,35,5,20.0,11,49.0,2.0,0.21341463414634146,0.03048780487804878,0.06285714285714286
caveja01,2023,Jake,Cave,65,184,18,39,5,21.0,15,55.0,3.0,0.21195652173913043,0.02717391304347826,0.07537688442211055
caveja01,2024,Jake,Cave,123,323,42,81,7,37.0,18,98.0,5.0,0.25077399380804954,0.021671826625386997,0.05278592375366569
ceasedy01,2021,Dylan,Cease,32,8,1,3,0,0.0,0,3.0,0.0,0.375,0.0,0.0
celesgi01,2021,Gilberto,Celestino,23,59,7,8,2,3.0,3,14.0,0.0,0.13559322033898305,0.03389830508474576,0.04838709677419355
celesgi01,2022,Gilberto,Celestino,122,311,30,74,2,24.0,32,77.0,4.0,0.2379421221864952,0.006430868167202572,0.09329446064139942
cervefr01,2020,Francisco,Cervelli,16,53,10,13,3,7.0,8,14.0,1.0,0.24528301886792453,0.05660377358490566,0.13114754098360656
cespeyo01,2020,Yoenis,Cespedes,8,31,3,5,2,4.0,2,15.0,0.0,0.16129032258064516,0.06451612903225806,0.06060606060606061
chacijh01,2021,Jhoulys,Chacin,46,6,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0
changyu01,2020,Yu,Chang,10,11,1,2,0,1.0,2,4.0,0.0,0.18181818181818182,0.0,0.15384615384615385
changyu01,2021,Yu,Chang,89,237,32,54,9,39.0,11,69.0,1.0,0.22784810126582278,0.0379746835443038,0.04435483870967742
changyu01,2022,Yu,Chang,69,168,19,35,4,15.0,16,59.0,0.0,0.20833333333333334,0.023809523809523808,0.08695652173913043
changyu01,2023,Yu,Chang,39,105,12,17,6,18.0,3,34.0,4.0,0.1619047619047619,0.05714285714285714,0.027777777777777776
chapaan01,2024,Andrés,Chaparro,33,121,12,26,4,15.0,7,24.0,1.0,0.21487603305785125,0.03305785123966942,0.0546875
chapmma01,2020,Matt,Chapman,37,142,22,33,10,25.0,8,54.0,0.0,0.2323943661971831,0.07042253521126761,0.05333333333333334
chapmma01,2021,Matt,Chapman,151,529,75,111,27,72.0,80,202.0,3.0,0.20982986767485823,0.05103969754253308,0.13136288998357964
chapmma01,2022,Matt,Chapman,155,538,83,123,27,76.0,68,170.0,2.0,0.22862453531598512,0.05018587360594796,0.11221122112211221
chapmma01,2023,Matt,Chapman,140,509,66,122,17,54.0,62,165.0,4.0,0.23968565815324164,0.03339882121807466,0.1085814360770578
chapmma01,2024,Matt,Chapman,154,575,98,142,27,78.0,64,158.0,15.0,0.24695652173913044,0.04695652173913043,0.10015649452269171
chatwty01,2021,Tyler,Chatwood,32,1,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
chaveje01,2021,Jesse,Chavez,30,3,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0
chavimi01,2020,Michael,Chavis,42,146,16,31,5,19.0,8,50.0,3.0,0.21232876712328766,0.03424657534246575,0.05194805194805195
chavimi01,2021,Michael,Chavis,43,121,16,30,3,11.0,1,42.0,1.0,0.24793388429752067,0.024793388429752067,0.00819672131147541
chavimi01,2022,Michael,Chavis,129,401,39,92,14,49.0,19,126.0,1.0,0.22942643391521197,0.034912718204488775,0.04523809523809524
chavimi01,2023,Michael,Chavis,48,91,16,22,2,5.0,5,33.0,1.0,0.24175824175824176,0.02197802197802198,0.052083333333333336
chiriro01,2020,Robinson,Chirinos,26,74,4,12,1,7.0,6,21.0,0.0,0.16216216216216217,0.013513513513513514,0.075
chiriro01,2021,Robinson,Chirinos,45,97,13,22,5,15.0,9,36.0,0.0,0.2268041237113402,0.05154639175257732,0.08490566037735849
chiriro01,2022,Robinson,Chirinos,67,195,10,35,4,22.0,19,67.0,1.0,0.1794871794871795,0.020512820512820513,0.08878504672897196
chishja01,2020,Jazz,Chisholm,21,56,8,9,2,6.0,5,19.0,2.0,0.16071428571428573,0.03571428571428571,0.08196721311475409
chishja01,2021,Jazz,Chisholm,124,464,70,115,18,53.0,34,145.0,23.0,0.2478448275862069,0.03879310344827586,0.06827309236947791
chishja01,2022,Jazz,Chisholm,60,213,39,54,14,45.0,21,66.0,12.0,0.2535211267605634,0.06572769953051644,0.08974358974358974
chishja01,2023,Jazz,Chisholm,97,352,50,88,19,51.0,26,118.0,22.0,0.25,0.05397727272727273,0.06878306878306878
chishja01,2024,Jazz,Chisholm,147,562,74,144,24,73.0,53,152.0,40.0,0.25622775800711745,0.042704626334519574,0.08617886178861789
choiji01,2020,Ji-Man,Choi,42,122,16,28,3,16.0,20,36.0,0.0,0.22950819672131148,0.02459016393442623,0.14084507042253522
choiji01,2021,Ji-Man,Choi,83,258,36,59,11,45.0,45,87.0,0.0,0.22868217054263565,0.04263565891472868,0.1485148514851485
choiji01,2022,Ji-Man,Choi,113,356,36,83,11,52.0,58,123.0,0.0,0.23314606741573032,0.03089887640449438,0.14009661835748793
choiji01,2023,Ji-Man,Choi,39,104,12,17,6,13.0,10,35.0,0.0,0.16346153846153846,0.057692307692307696,0.08771929824561403
choosh01,2020,Shin-Soo,Choo,33,110,13,26,5,15.0,13,33.0,6.0,0.23636363636363636,0.045454545454545456,0.10569105691056911
chourja01,2024,Jackson,Chourio,148,528,80,145,21,79.0,39,121.0,22.0,0.2746212121212121,0.03977272727272727,0.06878306878306878
cimbead01,2021,Adam,Cimber,72,2,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
ciuffni01,2021,Nick,Ciuffo,2,5,0,1,0,0.0,1,1.0,0.0,0.2,0.0,0.16666666666666666
civalaa01,2021,Aaron,Civale,21,1,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.5
clarkta01,2021,Taylor,Clarke,43,3,0,1,0,0.0,0,2.0,0.0,0.3333333333333333,0.0,0.0
clasejo01,2024,Jonatan,Clase,26,61,7,15,1,5.0,3,17.0,3.0,0.2459016393442623,0.01639344262295082,0.046875
claysa01,2021,Sam,Clay,58,2,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
cleavga01,2021,Garrett,Cleavinger,22,2,0,1,0,0.0,0,1.0,0.0,0.5,0.0,0.0
clemeer01,2021,Ernie,Clement,40,121,16,28,3,9.0,7,19.0,0.0,0.23140495867768596,0.024793388429752067,0.0546875
clemeer01,2022,Ernie,Clement,70,163,19,30,0,6.0,11,26.0,0.0,0.18404907975460122,0.0,0.06321839080459771
clemeer01,2023,Ernie,Clement,30,50,7,19,1,10.0,1,4.0,1.0,0.38,0.02,0.0196078431372549
clemeer01,2024,Ernie,Clement,139,434,48,114,12,51.0,11,41.0,12.0,0.2626728110599078,0.027649769585253458,0.024719101123595506
clemeko01,2022,Kody,Clemens,57,117,13,17,5,17.0,8,33.0,1.0,0.1452991452991453,0.042735042735042736,0.064
clemeko01,2023,Kody,Clemens,49,139,15,32,4,13.0,8,40.0,0.0,0.2302158273381295,0.02877697841726619,0.05442176870748299
clemeko01,2024,Kody,Clemens,44,114,17,25,5,18.0,5,29.0,0.0,0.21929824561403508,0.043859649122807015,0.04201680672268908
cobbal01,2021,Alex,Cobb,18,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
colasos01,2023,Oscar,Colás,75,245,32,53,5,19.0,12,71.0,4.0,0.2163265306122449,0.02040816326530612,0.04669260700389105
colasos01,2024,Oscar,Colás,13,33,1,9,0,4.0,4,10.0,0.0,0.2727272727272727,0.0,0.10810810810810811
colliis01,2024,Isaac,Collins,11,17,0,2,0,0.0,2,10.0,1.0,0.11764705882352941,0.0,0.10526315789473684
colliza01,2020,Zack,Collins,9,16,1,1,0,0.0,2,5.0,0.0,0.0625,0.0,0.1111111111111111
colliza01,2021,Zack,Collins,78,195,25,41,4,26.0,34,69.0,1.0,0.21025641025641026,0.020512820512820513,0.14847161572052403
colliza01,2022,Zack,Collins,36,97,9,15,4,11.0,9,41.0,0.0,0.15463917525773196,0.041237113402061855,0.08490566037735849
colliza01,2023,Zack,Collins,2,4,0,2,0,0.0,2,2.0,0.0,0.5,0.0,0.3333333333333333
colonch01,2020,Christian,Colon,11,23,3,3,0,2.0,1,3.0,1.0,0.13043478260869565,0.0,0.041666666666666664
confomi01,2020,Michael,Conforto,54,202,40,65,9,31.0,24,57.0,3.0,0.3217821782178218,0.04455445544554455,0.10619469026548672
confomi01,2021,Michael,Conforto,125,406,52,94,14,55.0,59,104.0,1.0,0.2315270935960591,0.034482758620689655,0.12688172043010754
confomi01,2023,Michael,Conforto,125,406,58,97,15,58.0,53,106.0,4.0,0.23891625615763548,0.03694581280788178,0.11546840958605664
confomi01,2024,Michael,Conforto,130,438,56,104,20,66.0,42,118.0,0.0,0.2374429223744292,0.045662100456621,0.0875
coningr01,2024,Griffin,Conine,30,82,14,22,3,12.0,6,28.0,0.0,0.2682926829268293,0.036585365853658534,0.06818181818181818
contrma01,2022,Mark,Contreras,28,58,9,7,3,6.0,1,21.0,1.0,0.1206896551724138,0.05172413793103448,0.01694915254237288
contrwi01,2020,Willson,Contreras,57,189,37,46,7,26.0,20,57.0,1.0,0.24338624338624337,0.037037037037037035,0.09569377990430622
contrwi01,2021,Willson,Contreras,128,413,61,98,21,57.0,52,138.0,5.0,0.23728813559322035,0.05084745762711865,0.11182795698924732
contrwi01,2022,Willson,Contreras,113,416,65,101,22,55.0,45,103.0,4.0,0.24278846153846154,0.052884615384615384,0.09761388286334056
contrwi01,2023,Willson,Contreras,125,428,55,113,20,67.0,51,111.0,6.0,0.26401869158878505,0.04672897196261682,0.10647181628392484
contrwi01,2024,Willson,Contreras,84,301,48,79,15,36.0,45,96.0,4.0,0.26245847176079734,0.04983388704318937,0.13005780346820808
contrwi02,2020,William,Contreras,4,10,0,4,0,1.0,0,4.0,0.0,0.4,0.0,0.0
contrwi02,2021,William,Contreras,52,163,19,35,8,23.0,19,54.0,0.0,0.2147239263803681,0.049079754601226995,0.1043956043956044
contrwi02,2022,William,Contreras,97,334,51,93,20,45.0,39,104.0,2.0,0.27844311377245506,0.059880239520958084,0.10455764075067024
contrwi02,2023,William,Contreras,141,540,86,156,17,78.0,63,126.0,6.0,0.28888888888888886,0.03148148148148148,0.1044776119402985
contrwi02,2024,William,Contreras,155,595,99,167,23,92.0,78,139.0,9.0,0.280672268907563,0.03865546218487395,0.11589895988112928
cookbi01,2024,Billy,Cook,16,49,5,11,3,8.0,0,19.0,1.0,0.22448979591836735,0.061224489795918366,0.0
coonrsa01,2021,Sam,Coonrod,42,1,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
coopega03,2020,Garrett,Cooper,34,120,20,34,6,20.0,11,31.0,0.0,0.2833333333333333,0.05,0.08396946564885496
coopega03,2021,Garrett,Cooper,71,215,30,61,9,33.0,30,68.0,1.0,0.2837209302325581,0.04186046511627907,0.12244897959183673
coopega03,2022,Garrett,Cooper,119,414,37,108,9,50.0,40,119.0,0.0,0.2608695652173913,0.021739130434782608,0.0881057268722467
coopega03,2023,Garrett,Cooper,123,422,42,106,17,61.0,31,132.0,0.0,0.25118483412322273,0.04028436018957346,0.0684326710816777
coopega03,2024,Garrett,Cooper,36,107,6,22,1,11.0,7,35.0,0.0,0.205607476635514,0.009345794392523364,0.06140350877192982
corbipa01,2021,Patrick,Corbin,31,53,1,7,0,0.0,3,24.0,0.0,0.1320754716981132,0.0,0.05357142857142857
cordefr02,2020,Franchy,Cordero,16,38,7,8,2,7.0,4,4.0,1.0,0.21052631578947367,0.05263157894736842,0.09523809523809523
cordefr02,2021,Franchy,Cordero,48,127,12,24,1,9.0,8,51.0,1.0,0.1889763779527559,0.007874015748031496,0.05925925925925926
cordefr02,2022,Franchy,Cordero,84,242,36,53,8,29.0,28,92.0,4.0,0.2190082644628099,0.03305785123966942,0.1037037037037037
cordefr02,2023,Franchy,Cordero,24,69,9,13,6,13.0,2,25.0,0.0,0.18840579710144928,0.08695652173913043,0.028169014084507043
cordery01,2020,Ryan,Cordell,5,8,0,1,0,0.0,0,3.0,1.0,0.125,0.0,0.0
correca01,2020,Carlos,Correa,58,201,22,53,5,25.0,16,49.0,0.0,0.263681592039801,0.024875621890547265,0.07373271889400922
correca01,2021,Carlos,Correa,148,555,104,155,26,92.0,75,116.0,0.0,0.27927927927927926,0.04684684684684685,0.11904761904761904
correca01,2022,Carlos,Correa,136,522,70,152,22,64.0,61,121.0,0.0,0.29118773946360155,0.0421455938697318,0.10463121783876501
correca01,2023,Carlos,Correa,135,514,60,118,18,65.0,59,131.0,0.0,0.22957198443579765,0.03501945525291829,0.10296684118673648
correca01,2024,Carlos,Correa,86,319,55,99,14,54.0,40,61.0,0.0,0.3103448275862069,0.0438871473354232,0.11142061281337047
cortene01,2021,Nestor,Cortes,23,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
couloda01,2021,Danny,Coulombe,29,1,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
cowseco01,2023,Colton,Cowser,26,61,15,7,0,4.0,13,22.0,1.0,0.11475409836065574,0.0,0.17567567567567569
cowseco01,2024,Colton,Cowser,153,499,77,121,24,69.0,52,172.0,9.0,0.24248496993987975,0.04809619238476954,0.09437386569872959
craigwi01,2020,Will,Craig,2,4,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
craigwi01,2021,Will,Craig,18,60,5,13,1,3.0,5,22.0,0.0,0.21666666666666667,0.016666666666666666,0.07692307692307693
crawfbr01,2020,Brandon,Crawford,54,172,26,44,8,28.0,15,47.0,1.0,0.2558139534883721,0.046511627906976744,0.08021390374331551
crawfbr01,2021,Brandon,Crawford,138,483,79,144,24,90.0,56,105.0,11.0,0.2981366459627329,0.049689440993788817,0.1038961038961039
crawfbr01,2022,Brandon,Crawford,118,407,50,94,9,52.0,39,98.0,1.0,0.23095823095823095,0.022113022113022112,0.08744394618834081
crawfbr01,2023,Brandon,Crawford,94,283,31,55,7,38.0,28,81.0,3.0,0.19434628975265017,0.024734982332155476,0.09003215434083602
crawfbr01,2024,Brandon,Crawford,29,71,5,12,1,4.0,8,26.0,0.0,0.16901408450704225,0.014084507042253521,0.10126582278481013
crawfjp01,2020,J. P.,Crawford,53,204,33,52,2,24.0,23,39.0,6.0,0.2549019607843137,0.00980392156862745,0.1013215859030837
crawfjp01,2021,J. P.,Crawford,160,619,89,169,9,54.0,58,114.0,3.0,0.2730210016155089,0.014539579967689823,0.08567208271787297
crawfjp01,2022,J. P.,Crawford,145,518,57,126,6,42.0,68,80.0,3.0,0.24324324324324326,0.011583011583011582,0.11604095563139932
crawfjp01,2023,J. P.,Crawford,145,534,94,142,19,65.0,94,125.0,2.0,0.26591760299625467,0.035580524344569285,0.14968152866242038
crawfjp01,2024,J. P.,Crawford,105,392,55,79,9,37.0,52,102.0,5.0,0.20153061224489796,0.02295918367346939,0.11711711711711711
crewsdy01,2024,Dylan,Crews,31,119,12,26,3,8.0,11,26.0,12.0,0.2184873949579832,0.025210084033613446,0.08461538461538462
crismna01,2021,Nabil,Crismatt,45,10,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0
croncj01,2020,C. J.,Cron,13,42,9,8,4,8.0,9,16.0,0.0,0.19047619047619047,0.09523809523809523,0.17647058823529413
croncj01,2021,C. J.,Cron,142,470,70,132,28,92.0,60,117.0,1.0,0.28085106382978725,0.059574468085106386,0.11320754716981132
croncj01,2022,C. J.,Cron,150,575,79,148,29,102.0,43,164.0,0.0,0.2573913043478261,0.050434782608695654,0.06957928802588997
croncj01,2023,C. J.,Cron,71,258,38,64,12,37.0,17,65.0,0.0,0.24806201550387597,0.046511627906976744,0.06181818181818182
croneja01,2020,Jake,Cronenworth,54,172,26,49,4,20.0,18,30.0,3.0,0.28488372093023256,0.023255813953488372,0.09473684210526316
croneja01,2021,Jake,Cronenworth,152,567,94,151,21,71.0,55,90.0,4.0,0.26631393298059963,0.037037037037037035,0.08842443729903537
croneja01,2022,Jake,Cronenworth,158,587,88,140,17,88.0,70,131.0,3.0,0.23850085178875638,0.028960817717206135,0.106544901065449
croneja01,2023,Jake,Cronenworth,127,458,54,105,10,48.0,46,97.0,6.0,0.2292576419213974,0.021834061135371178,0.09126984126984126
croneja01,2024,Jake,Cronenworth,155,577,72,139,17,83.0,61,118.0,5.0,0.24090121317157712,0.029462738301559793,0.09561128526645768
cronke01,2020,Kevin,Cron,8,17,0,0,0,0.0,1,7.0,0.0,0.0,0.0,0.05555555555555555
crookna01,2022,Narciso,Crook,4,8,1,2,0,2.0,0,3.0,0.0,0.25,0.0,0.0
croplty01,2023,Tyler,Cropley,2,6,0,1,0,1.0,0,2.0,0.0,0.16666666666666666,0.0,0.0
crousha01,2021,Hans,Crouse,2,1,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
crowape01,2023,Pete,Crow-Armstrong,13,14,3,0,0,1.0,3,7.0,2.0,0.0,0.0,0.17647058823529413
crowape01,2024,Pete,Crow-Armstrong,123,372,46,88,10,47.0,21,98.0,27.0,0.23655913978494625,0.026881720430107527,0.05343511450381679
crowewi01,2021,Wil,Crowe,29,35,2,2,0,0.0,1,14.0,0.0,0.05714285714285714,0.0,0.027777777777777776
cruzne02,2020,Nelson,Cruz,53,185,33,56,16,33.0,25,58.0,0.0,0.3027027027027027,0.08648648648648649,0.11904761904761904
cruzne02,2021,Nelson,Cruz,140,513,79,136,32,86.0,51,126.0,3.0,0.2651072124756335,0.06237816764132553,0.09042553191489362
cruzne02,2022,Nelson,Cruz,124,448,50,105,10,64.0,49,119.0,4.0,0.234375,0.022321428571428572,0.09859154929577464
cruzne02,2023,Nelson,Cruz,49,143,9,35,5,23.0,6,46.0,1.0,0.24475524475524477,0.03496503496503497,0.040268456375838924
cruzon01,2021,Oneil,Cruz,2,9,2,3,1,3.0,0,4.0,0.0,0.3333333333333333,0.1111111111111111,0.0
cruzon01,2022,Oneil,Cruz,87,331,45,77,17,54.0,28,126.0,10.0,0.2326283987915408,0.0513595166163142,0.07799442896935933
cruzon01,2023,Oneil,Cruz,9,32,7,8,1,4.0,7,8.0,3.0,0.25,0.03125,0.1794871794871795
cruzon01,2024,Oneil,Cruz,146,541,72,140,21,76.0,51,181.0,22.0,0.2587800369685767,0.038817005545286505,0.08614864864864864
cuetojo01,2021,Johnny,Cueto,22,29,1,2,0,0.0,3,9.0,1.0,0.06896551724137931,0.0,0.09375
culbech01,2020,Charlie,Culberson,10,7,2,1,0,1.0,0,4.0,0.0,0.14285714285714285,0.0,0.0
culbech01,2021,Charlie,Culberson,91,247,23,60,5,22.0,17,64.0,7.0,0.242914979757085,0.020242914979757085,0.06439393939393939
culbech01,2022,Charlie,Culberson,70,115,19,29,2,12.0,5,31.0,2.0,0.25217391304347825,0.017391304347826087,0.041666666666666664
culbech01,2023,Charlie,Culberson,1,1,0,1,0,0.0,0,0.0,0.0,1.0,0.0,0.0
curtijo02,2021,John,Curtiss,44,5,1,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0
cuthbch01,2020,Cheslor,Cuthbert,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
dahlda01,2020,David,Dahl,24,93,9,17,0,9.0,4,28.0,1.0,0.1827956989247312,0.0,0.041237113402061855
dahlda01,2021,David,Dahl,63,205,19,43,4,18.0,10,59.0,2.0,0.2097560975609756,0.01951219512195122,0.046511627906976744
dahlda01,2023,David,Dahl,4,9,1,1,1,1.0,0,2.0,0.0,0.1111111111111111,0.1111111111111111,0.0
dahlda01,2024,David,Dahl,19,58,6,12,3,8.0,3,21.0,0.0,0.20689655172413793,0.05172413793103448,0.04918032786885246
dalbebo01,2020,Bobby,Dalbec,23,80,13,21,8,16.0,10,39.0,0.0,0.2625,0.1,0.1111111111111111
dalbebo01,2021,Bobby,Dalbec,133,417,50,100,25,78.0,28,156.0,2.0,0.23980815347721823,0.05995203836930456,0.06292134831460675
dalbebo01,2022,Bobby,Dalbec,117,317,40,68,12,39.0,29,118.0,3.0,0.21451104100946372,0.03785488958990536,0.0838150289017341
dalbebo01,2023,Bobby,Dalbec,21,49,6,10,1,1.0,4,28.0,1.0,0.20408163265306123,0.02040816326530612,0.07547169811320754
dalbebo01,2024,Bobby,Dalbec,37,83,6,11,1,8.0,8,43.0,3.0,0.13253012048192772,0.012048192771084338,0.08791208791208792
darnatr01,2020,Travis,d'Arnaud,44,165,19,53,9,34.0,16,50.0,1.0,0.3212121212121212,0.05454545454545454,0.08839779005524862
darnatr01,2021,Travis,d'Arnaud,60,209,21,46,7,26.0,17,53.0,0.0,0.22009569377990432,0.03349282296650718,0.0752212389380531
darnatr01,2022,Travis,d'Arnaud,107,396,61,106,18,60.0,19,90.0,0.0,0.2676767676767677,0.045454545454545456,0.04578313253012048
darnatr01,2023,Travis,d'Arnaud,74,267,31,60,11,39.0,21,67.0,0.0,0.2247191011235955,0.04119850187265917,0.07291666666666667
darnatr01,2024,Travis,d'Arnaud,99,307,40,73,15,48.0,24,89.0,1.0,0.23778501628664495,0.048859934853420196,0.07250755287009064
darviyu01,2021,Yu,Darvish,30,53,2,5,0,1.0,0,25.0,0.0,0.09433962264150944,0.0,0.0
davidma02,2020,Matt,Davidson,22,43,3,7,3,11.0,4,13.0,0.0,0.16279069767441862,0.06976744186046512,0.0851063829787234
davidma02,2022,Matt,Davidson,13,34,3,5,2,3.0,3,13.0,0.0,0.14705882352941177,0.058823529411764705,0.08108108108108109
davidtu01,2021,Tucker,Davidson,4,6,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0
davieza01,2021,Zach,Davies,33,34,2,6,0,2.0,0,8.0,0.0,0.17647058823529413,0.0,0.0
